ts,role,ip,peer_ip,dl_mcs,ul_mcs,dl_snr_db,ul_snr_db,dl_rssi_dbm,ul_rssi_dbm,dl_rate,note
2026-05-09T08:13:47-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T08:14:47-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T08:15:47-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T08:16:48-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T08:17:48-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T08:18:48-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T08:19:49-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T08:20:49-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T08:21:49-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T08:22:49-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-79,103M,ok
2026-05-09T08:23:50-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T08:24:50-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T08:25:50-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T08:26:51-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T08:27:51-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T08:28:51-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T08:29:52-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T08:30:53-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-79,137M,ok
2026-05-09T08:31:53-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-82,137M,ok
2026-05-09T08:32:53-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T08:33:54-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T08:34:54-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T08:35:54-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T08:36:54-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T08:37:55-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T08:38:55-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T08:39:55-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T08:40:56-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T08:41:56-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T08:42:56-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T08:43:56-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T08:44:57-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T08:45:57-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,20,-76,-80,103M,ok
2026-05-09T08:46:57-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T08:47:58-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T08:48:59-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T08:49:59-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T08:51:00-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T08:52:00-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T08:53:00-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T08:54:00-05:00,AP,192.168.1.2,192.168.1.3,106,104,20,20,-76,-80,154M,ok
2026-05-09T08:55:01-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T08:56:03-05:00,AP,192.168.1.2,192.168.1.3,105,106,20,20,-76,-80,137M,ok
2026-05-09T08:57:03-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T08:58:04-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T08:59:04-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:00:04-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:01:04-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T09:02:05-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T09:03:05-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:04:05-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T09:05:05-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:06:06-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:07:06-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T09:08:06-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T09:09:07-05:00,AP,192.168.1.2,192.168.1.3,105,102,20,19,-76,-79,137M,ok
2026-05-09T09:10:07-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-79,137M,ok
2026-05-09T09:11:07-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T09:12:10-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:13:10-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-79,137M,ok
2026-05-09T09:14:10-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T09:15:10-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T09:16:11-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T09:17:11-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T09:18:11-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:19:12-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T09:20:12-05:00,AP,192.168.1.2,192.168.1.3,104,106,20,20,-76,-80,103M,ok
2026-05-09T09:21:12-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T09:22:12-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,18,-76,-80,103M,ok
2026-05-09T09:23:13-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T09:24:13-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:25:13-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T09:26:13-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T09:27:14-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:28:14-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T09:29:14-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T09:30:15-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-78,137M,ok
2026-05-09T09:31:16-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T09:32:16-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T09:33:16-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T09:34:17-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T09:35:17-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T09:36:17-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:37:18-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T09:38:18-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T09:39:18-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T09:40:18-05:00,AP,192.168.1.2,192.168.1.3,105,106,20,19,-76,-81,137M,ok
2026-05-09T09:41:19-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T09:42:19-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T09:43:19-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:44:20-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:45:20-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T09:46:20-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T09:47:20-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T09:48:21-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T09:49:21-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:50:21-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T09:51:22-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T09:52:22-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T09:53:22-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T09:54:22-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T09:55:23-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T09:56:23-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T09:57:23-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T09:58:24-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T09:59:24-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-81,103M,ok
2026-05-09T10:00:24-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T10:01:24-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T10:02:25-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T10:03:25-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T10:04:25-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T10:05:26-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-78,103M,ok
2026-05-09T10:06:26-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T10:07:26-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T10:08:26-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T10:09:27-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T10:10:27-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T10:11:27-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T10:12:28-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T10:13:28-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T10:14:28-05:00,AP,192.168.1.2,192.168.1.3,107,103,20,19,-76,-81,86M,ok
2026-05-09T10:15:28-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T10:16:29-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-78,103M,ok
2026-05-09T10:17:29-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T10:18:29-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T10:19:30-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T10:20:30-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T10:21:30-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T10:22:30-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T10:23:31-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T10:24:31-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T10:25:31-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T10:26:32-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T10:27:32-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T10:28:32-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T10:29:33-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T10:30:33-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T10:31:33-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T10:32:33-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T10:33:34-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-82,137M,ok
2026-05-09T10:34:34-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T10:35:34-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T10:36:34-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-80,103M,ok
2026-05-09T10:37:35-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,21,-76,-79,103M,ok
2026-05-09T10:38:35-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T10:39:35-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T10:40:36-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T10:41:36-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T10:42:36-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T10:43:37-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T10:44:37-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T10:45:37-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T10:46:37-05:00,AP,192.168.1.2,192.168.1.3,105,106,20,19,-76,-81,137M,ok
2026-05-09T10:47:38-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-77,103M,ok
2026-05-09T10:48:38-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T10:49:38-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T10:50:39-05:00,AP,192.168.1.2,192.168.1.3,105,201,20,20,-76,-78,137M,ok
2026-05-09T10:51:39-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,154M,ok
2026-05-09T10:52:39-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T10:53:39-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T10:54:40-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T10:55:40-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T10:56:40-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T10:57:41-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T10:58:41-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T10:59:41-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T11:00:41-05:00,AP,192.168.1.2,192.168.1.3,105,105,21,20,-75,-80,137M,ok
2026-05-09T11:01:42-05:00,AP,192.168.1.2,192.168.1.3,102,105,21,19,-75,-81,51M,ok
2026-05-09T11:02:43-05:00,AP,192.168.1.2,192.168.1.3,105,104,21,20,-75,-80,137M,ok
2026-05-09T11:03:43-05:00,AP,192.168.1.2,192.168.1.3,104,104,21,19,-75,-81,103M,ok
2026-05-09T11:04:44-05:00,AP,192.168.1.2,192.168.1.3,105,104,21,19,-75,-81,137M,ok
2026-05-09T11:05:44-05:00,AP,192.168.1.2,192.168.1.3,104,104,21,19,-75,-81,103M,ok
2026-05-09T11:06:44-05:00,AP,192.168.1.2,192.168.1.3,105,104,21,19,-75,-81,137M,ok
2026-05-09T11:07:44-05:00,AP,192.168.1.2,192.168.1.3,102,104,21,20,-75,-80,51M,ok
2026-05-09T11:08:45-05:00,AP,192.168.1.2,192.168.1.3,104,105,21,19,-75,-81,103M,ok
2026-05-09T11:09:45-05:00,AP,192.168.1.2,192.168.1.3,104,105,21,20,-75,-80,103M,ok
2026-05-09T11:10:45-05:00,AP,192.168.1.2,192.168.1.3,105,105,21,18,-75,-82,137M,ok
2026-05-09T11:11:46-05:00,AP,192.168.1.2,192.168.1.3,105,104,21,20,-75,-80,137M,ok
2026-05-09T11:12:46-05:00,AP,192.168.1.2,192.168.1.3,104,104,21,20,-75,-80,103M,ok
2026-05-09T11:13:46-05:00,AP,192.168.1.2,192.168.1.3,104,105,21,20,-75,-80,103M,ok
2026-05-09T11:14:46-05:00,AP,192.168.1.2,192.168.1.3,104,103,21,20,-75,-80,103M,ok
2026-05-09T11:15:47-05:00,AP,192.168.1.2,192.168.1.3,104,104,21,19,-75,-81,103M,ok
2026-05-09T11:16:47-05:00,AP,192.168.1.2,192.168.1.3,105,105,21,20,-75,-80,137M,ok
2026-05-09T11:17:47-05:00,AP,192.168.1.2,192.168.1.3,104,104,21,20,-75,-78,103M,ok
2026-05-09T11:18:48-05:00,AP,192.168.1.2,192.168.1.3,105,104,21,20,-75,-80,137M,ok
2026-05-09T11:19:48-05:00,AP,192.168.1.2,192.168.1.3,105,105,21,20,-75,-80,137M,ok
2026-05-09T11:20:48-05:00,AP,192.168.1.2,192.168.1.3,104,104,21,20,-75,-80,103M,ok
2026-05-09T11:21:48-05:00,AP,192.168.1.2,192.168.1.3,105,105,21,20,-75,-80,137M,ok
2026-05-09T11:22:49-05:00,AP,192.168.1.2,192.168.1.3,104,105,21,19,-75,-81,103M,ok
2026-05-09T11:23:49-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T11:24:49-05:00,AP,192.168.1.2,192.168.1.3,106,105,20,19,-76,-81,154M,ok
2026-05-09T11:25:50-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T11:26:50-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-80,137M,ok
2026-05-09T11:27:50-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T11:28:50-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-82,137M,ok
2026-05-09T11:29:51-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T11:30:51-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T11:31:51-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T11:32:52-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T11:33:52-05:00,AP,192.168.1.2,192.168.1.3,106,105,20,20,-76,-80,154M,ok
2026-05-09T11:34:52-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T11:35:52-05:00,AP,192.168.1.2,192.168.1.3,104,106,20,20,-76,-80,103M,ok
2026-05-09T11:36:53-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T11:37:53-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,18,-76,-82,137M,ok
2026-05-09T11:38:53-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T11:39:54-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T11:40:54-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T11:41:54-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T11:42:55-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T11:43:55-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T11:44:55-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T11:45:55-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T11:46:56-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T11:47:56-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T11:48:56-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T11:49:57-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T11:50:57-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T11:51:57-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T11:52:57-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T11:53:58-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T11:54:58-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T11:55:58-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T11:56:59-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-78,103M,ok
2026-05-09T11:57:59-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-79,103M,ok
2026-05-09T11:58:59-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,18,-76,-80,137M,ok
2026-05-09T11:59:59-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T12:01:00-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T12:02:00-05:00,AP,192.168.1.2,192.168.1.3,205,105,20,21,-76,-79,137M,ok
2026-05-09T12:03:00-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T12:04:01-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T12:05:01-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T12:06:03-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T12:07:03-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T12:08:04-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T12:09:04-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T12:10:04-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T12:11:05-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T12:12:05-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T12:13:05-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T12:14:05-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T12:15:06-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T12:16:06-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T12:17:06-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T12:18:07-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T12:19:08-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T12:20:08-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T12:21:08-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T12:22:09-05:00,AP,192.168.1.2,192.168.1.3,104,101,20,20,-76,-80,103M,ok
