ts,role,ip,f4,f5,f6,f7,mcs_dl,mcs_ul,snr_dl,snr_ul,rssi_c0p,rssi_c0e,rssi_c1p,rssi_c1e,dl_rate,ul_rate,sta_dl_rssi,sta_ul_rssi,res20,res21,res22,res23,res24
2026-02-21T12:44:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-81,	-84,	-94,	-97,137M,,-76,-77,,,,,
2026-02-21T12:44:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-81,	-84,	-94,	-97,137M,,-76,-77,,,,,
2026-02-21T12:45:01-05:00,AP,192.168.1.2,0,137,2,2,104,104,21,20,	-82,	-85,	-93,	-97,103M,,-76,-78,,,,,
2026-02-21T12:45:01-05:00,SM,192.168.1.3,2,2,,,104,104,21,20,	-82,	-85,	-93,	-97,103M,,-76,-78,,,,,
2026-02-21T12:46:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,21,	-81,	-83,	-92,	-94,137M,,-76,-77,,,,,
2026-02-21T12:46:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,21,	-81,	-83,	-92,	-94,137M,,-76,-77,,,,,
2026-02-21T12:47:01-05:00,AP,192.168.1.2,0,137,2,2,104,104,21,20,	-87,,	-90,,103M,,-76,-78,,,,,
2026-02-21T12:47:01-05:00,SM,192.168.1.3,2,2,,,104,104,21,20,	-87,,	-90,,103M,,-76,-78,,,,,
2026-02-21T12:48:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,20,	-81,	-83,	-93,	-95,137M,,-76,-78,,,,,
2026-02-21T12:48:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,20,	-81,	-83,	-93,	-95,137M,,-76,-78,,,,,
2026-02-21T12:49:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-80,	-82,	-92,	-94,137M,,-78,-77,,,,,
2026-02-21T12:49:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-80,	-82,	-92,	-94,137M,,-78,-77,,,,,
2026-02-21T12:50:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-93,	-93,137M,,-78,-77,,,,,
2026-02-21T12:50:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-93,	-93,137M,,-78,-77,,,,,
2026-02-21T12:51:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,20,	-81,	-83,	-90,	-94,137M,,-78,-80,,,,,
2026-02-21T12:51:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,20,	-81,	-83,	-90,	-94,137M,,-78,-80,,,,,
2026-02-21T12:52:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-94,137M,,-78,-77,,,,,
2026-02-21T12:52:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-94,137M,,-78,-77,,,,,
2026-02-21T12:53:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-81,	-84,	-94,	-94,137M,,-78,-78,,,,,
2026-02-21T12:53:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-81,	-84,	-94,	-94,137M,,-78,-78,,,,,
2026-02-21T12:54:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-83,	-85,	-92,	-94,137M,,-78,-79,,,,,
2026-02-21T12:54:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-83,	-85,	-92,	-94,137M,,-78,-79,,,,,
2026-02-21T12:55:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,20,	-83,	-85,	-94,	-96,137M,,-78,-79,,,,,
2026-02-21T12:55:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,20,	-83,	-85,	-94,	-96,137M,,-78,-79,,,,,
2026-02-21T12:56:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,21,	-80,	-82,	-94,	-95,103M,,-78,-77,,,,,
2026-02-21T12:56:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,21,	-80,	-82,	-94,	-95,103M,,-78,-77,,,,,
2026-02-21T12:57:01-05:00,AP,192.168.1.2,0,137,2,2,104,104,20,21,	-81,	-83,	-94,	-95,103M,,-78,-77,,,,,
2026-02-21T12:57:01-05:00,SM,192.168.1.3,2,2,,,104,104,20,21,	-81,	-83,	-94,	-95,103M,,-78,-77,,,,,
2026-02-21T12:58:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-83,	-94,	-95,137M,,-78,-76,,,,,
2026-02-21T12:58:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-83,	-94,	-95,137M,,-78,-76,,,,,
2026-02-21T12:59:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-83,	-93,	-96,137M,,-78,-76,,,,,
2026-02-21T12:59:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-83,	-93,	-96,137M,,-78,-76,,,,,
2026-02-21T13:00:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-87,,	-89,,137M,,-78,-77,,,,,
2026-02-21T13:00:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-87,,	-89,,137M,,-78,-77,,,,,
2026-02-21T13:01:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-79,	-81,	-91,	-94,137M,,-78,-77,,,,,
2026-02-21T13:01:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-79,	-81,	-91,	-94,137M,,-78,-77,,,,,
2026-02-21T13:02:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-82,	-83,	-94,	-95,137M,,-78,-78,,,,,
2026-02-21T13:02:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-82,	-83,	-94,	-95,137M,,-78,-78,,,,,
2026-02-21T13:03:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-81,	-83,	-93,	-96,137M,,-78,-78,,,,,
2026-02-21T13:03:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-81,	-83,	-93,	-96,137M,,-78,-78,,,,,
2026-02-21T13:04:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-95,	-97,137M,,-78,-77,,,,,
2026-02-21T13:04:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-95,	-97,137M,,-78,-77,,,,,
2026-02-21T13:05:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-83,	-93,	-95,137M,,-78,-76,,,,,
2026-02-21T13:05:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-83,	-93,	-95,137M,,-78,-76,,,,,
2026-02-21T13:06:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-81,	-83,	-93,	-96,137M,,-78,-78,,,,,
2026-02-21T13:06:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-81,	-83,	-93,	-96,137M,,-78,-78,,,,,
2026-02-21T13:07:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-92,	-95,137M,,-78,-77,,,,,
2026-02-21T13:07:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-92,	-95,137M,,-78,-77,,,,,
2026-02-21T13:08:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-92,	-93,137M,,-78,-77,,,,,
2026-02-21T13:08:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-92,	-93,137M,,-78,-77,,,,,
2026-02-21T13:09:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-84,	-93,	-94,137M,,-76,-77,,,,,
2026-02-21T13:09:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-84,	-93,	-94,137M,,-76,-77,,,,,
2026-02-21T13:10:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-84,	-94,	-95,137M,,-76,-77,,,,,
2026-02-21T13:10:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-84,	-94,	-95,137M,,-76,-77,,,,,
2026-02-21T13:11:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,22,	-81,	-83,	-93,	-95,137M,,-76,-76,,,,,
2026-02-21T13:11:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,22,	-81,	-83,	-93,	-95,137M,,-76,-76,,,,,
2026-02-21T13:12:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-21T13:12:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-21T13:13:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,22,	-81,	-83,	-93,	-94,137M,,-76,-76,,,,,
2026-02-21T13:13:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,22,	-81,	-83,	-93,	-94,137M,,-76,-76,,,,,
2026-02-21T13:14:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-83,	-93,	-96,137M,,-76,-76,,,,,
2026-02-21T13:14:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-83,	-93,	-96,137M,,-76,-76,,,,,
2026-02-21T13:15:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-84,	-94,	-96,137M,,-76,-77,,,,,
2026-02-21T13:15:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-84,	-94,	-96,137M,,-76,-77,,,,,
2026-02-21T13:16:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,20,	-83,	-86,	-94,	-96,137M,,-76,-80,,,,,
2026-02-21T13:16:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,20,	-83,	-86,	-94,	-96,137M,,-76,-80,,,,,
2026-02-21T13:17:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-78,	-80,	-90,	-93,137M,,-76,-76,,,,,
2026-02-21T13:17:02-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-78,	-80,	-90,	-93,137M,,-76,-76,,,,,
2026-02-21T13:18:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-94,	-95,137M,,-76,-77,,,,,
2026-02-21T13:18:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-94,	-95,137M,,-76,-77,,,,,
2026-02-21T13:19:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,22,	-97,,	-97,,103M,,-76,-76,,,,,
2026-02-21T13:19:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,22,	-97,,	-97,,103M,,-76,-76,,,,,
2026-02-21T13:20:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-79,	-80,	-91,	-92,137M,,-76,-76,,,,,
2026-02-21T13:20:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-79,	-80,	-91,	-92,137M,,-76,-76,,,,,
2026-02-21T13:21:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-87,,	-89,,137M,,-76,-77,,,,,
2026-02-21T13:21:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-87,,	-89,,137M,,-76,-77,,,,,
2026-02-21T13:22:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-83,	-84,	-93,	-93,137M,,-76,-78,,,,,
2026-02-21T13:22:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-83,	-84,	-93,	-93,137M,,-76,-78,,,,,
2026-02-21T13:23:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-80,	-83,	-93,	-94,137M,,-76,-77,,,,,
2026-02-21T13:23:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-80,	-83,	-93,	-94,137M,,-76,-77,,,,,
2026-02-21T13:24:01-05:00,AP,192.168.1.2,0,137,2,2,104,104,20,21,	-97,,	-99,,103M,,-76,-77,,,,,
2026-02-21T13:24:01-05:00,SM,192.168.1.3,2,2,,,104,104,20,21,	-97,,	-99,,103M,,-76,-77,,,,,
2026-02-21T13:25:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-91,	-94,137M,,-76,-76,,,,,
2026-02-21T13:25:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-91,	-94,137M,,-76,-76,,,,,
2026-02-21T13:26:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,20,22,	-80,	-82,	-93,	-93,154M,,-76,-76,,,,,
2026-02-21T13:26:01-05:00,SM,192.168.1.3,2,2,,,106,105,20,22,	-80,	-82,	-93,	-93,154M,,-76,-76,,,,,
2026-02-21T13:27:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-80,	-82,	-93,	-94,137M,,-76,-77,,,,,
2026-02-21T13:27:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-80,	-82,	-93,	-94,137M,,-76,-77,,,,,
2026-02-21T13:28:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-78,	-80,	-89,	-90,137M,,-76,-76,,,,,
2026-02-21T13:28:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-78,	-80,	-89,	-90,137M,,-76,-76,,,,,
2026-02-21T13:29:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-79,,	-90,,137M,,-76,-76,,,,,
2026-02-21T13:29:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-79,,	-90,,137M,,-76,-76,,,,,
2026-02-21T13:30:02-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,21,	-78,	-81,	-90,	-94,103M,,-76,-77,,,,,
2026-02-21T13:30:02-05:00,SM,192.168.1.3,2,2,,,104,105,20,21,	-78,	-81,	-90,	-94,103M,,-76,-77,,,,,
2026-02-21T13:31:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-83,	-84,	-92,	-93,137M,,-76,-78,,,,,
2026-02-21T13:31:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-83,	-84,	-92,	-93,137M,,-76,-78,,,,,
2026-02-21T13:32:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,21,	-92,,	-95,,103M,,-76,-77,,,,,
2026-02-21T13:32:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,21,	-92,,	-95,,103M,,-76,-77,,,,,
2026-02-21T13:33:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-80,	-82,	-93,	-94,137M,,-76,-77,,,,,
2026-02-21T13:33:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-80,	-82,	-93,	-94,137M,,-76,-77,,,,,
2026-02-21T13:34:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-83,	-92,	-95,137M,,-76,-76,,,,,
2026-02-21T13:34:02-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-83,	-92,	-95,137M,,-76,-76,,,,,
2026-02-21T13:35:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-93,	-93,137M,,-76,-76,,,,,
2026-02-21T13:35:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-93,	-93,137M,,-76,-76,,,,,
2026-02-21T13:36:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-78,	-80,	-90,	-93,137M,,-76,-76,,,,,
2026-02-21T13:36:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-78,	-80,	-90,	-93,137M,,-76,-76,,,,,
2026-02-21T13:37:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-82,	-85,	-93,	-95,137M,,-76,-78,,,,,
2026-02-21T13:37:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-82,	-85,	-93,	-95,137M,,-76,-78,,,,,
2026-02-21T13:38:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-83,	-92,	-94,137M,,-76,-76,,,,,
2026-02-21T13:38:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-83,	-92,	-94,137M,,-76,-76,,,,,
2026-02-21T13:39:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-21T13:39:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-21T13:40:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,23,	-79,	-82,	-90,	-91,137M,,-76,-77,,,,,
2026-02-21T13:40:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,23,	-79,	-82,	-90,	-91,137M,,-76,-77,,,,,
2026-02-21T13:41:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,20,22,	-81,	-82,	-92,	-93,77M,,-76,-76,,,,,
2026-02-21T13:41:01-05:00,SM,192.168.1.3,2,2,,,106,105,20,22,	-81,	-82,	-92,	-93,77M,,-76,-76,,,,,
2026-02-21T13:42:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-87,,	-89,,137M,,-76,-77,,,,,
2026-02-21T13:42:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-87,,	-89,,137M,,-76,-77,,,,,
2026-02-21T13:43:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,23,	-80,	-81,	-91,	-94,137M,,-76,-75,,,,,
2026-02-21T13:43:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,23,	-80,	-81,	-91,	-94,137M,,-76,-75,,,,,
2026-02-21T13:44:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-92,	-93,137M,,-76,-76,,,,,
2026-02-21T13:44:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-92,	-93,137M,,-76,-76,,,,,
2026-02-21T13:45:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-91,	-95,137M,,-76,-76,,,,,
2026-02-21T13:45:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-91,	-95,137M,,-76,-76,,,,,
2026-02-21T13:46:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-21T13:46:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-21T13:47:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-82,	-84,	-91,	-93,137M,,-76,-78,,,,,
2026-02-21T13:47:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-82,	-84,	-91,	-93,137M,,-76,-78,,,,,
2026-02-21T13:48:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-78,	-80,	-88,	-91,137M,,-76,-76,,,,,
2026-02-21T13:48:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-78,	-80,	-88,	-91,137M,,-76,-76,,,,,
2026-02-21T13:49:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,22,	-81,	-83,	-93,	-95,103M,,-76,-76,,,,,
2026-02-21T13:49:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,22,	-81,	-83,	-93,	-95,103M,,-76,-76,,,,,
2026-02-21T13:50:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-90,	-94,137M,,-77,-76,,,,,
2026-02-21T13:50:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-90,	-94,137M,,-77,-76,,,,,
2026-02-21T13:51:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-82,	-92,	-94,137M,,-77,-76,,,,,
2026-02-21T13:51:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-82,	-92,	-94,137M,,-77,-76,,,,,
2026-02-21T13:52:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-78,	-80,	-91,	-93,137M,,-77,-76,,,,,
2026-02-21T13:52:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-78,	-80,	-91,	-93,137M,,-77,-76,,,,,
2026-02-21T13:53:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-92,	-93,137M,,-77,-76,,,,,
2026-02-21T13:53:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-92,	-93,137M,,-77,-76,,,,,
2026-02-21T13:54:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,23,	-78,	-80,	-90,	-92,137M,,-77,-75,,,,,
2026-02-21T13:54:02-05:00,SM,192.168.1.3,2,2,,,105,105,20,23,	-78,	-80,	-90,	-92,137M,,-77,-75,,,,,
2026-02-21T13:55:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-83,	-92,	-93,137M,,-77,-76,,,,,
2026-02-21T13:55:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-83,	-92,	-93,137M,,-77,-76,,,,,
2026-02-21T13:56:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-92,	-93,137M,,-77,-76,,,,,
2026-02-21T13:56:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-92,	-93,137M,,-77,-76,,,,,
2026-02-21T13:57:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-81,	-91,	-93,137M,,-77,-76,,,,,
2026-02-21T13:57:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-81,	-91,	-93,137M,,-77,-76,,,,,
2026-02-21T13:58:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-93,	-95,137M,,-77,-76,,,,,
2026-02-21T13:58:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-93,	-95,137M,,-77,-76,,,,,
2026-02-21T13:59:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-83,	-92,	-94,137M,,-77,-76,,,,,
2026-02-21T13:59:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-83,	-92,	-94,137M,,-77,-76,,,,,
2026-02-21T14:00:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-94,	-94,137M,,-77,-76,,,,,
2026-02-21T14:00:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-94,	-94,137M,,-77,-76,,,,,
2026-02-21T14:01:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-83,	-93,	-95,137M,,-77,-76,,,,,
2026-02-21T14:01:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-83,	-93,	-95,137M,,-77,-76,,,,,
2026-02-21T14:02:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,22,	-82,	-84,	-91,	-94,137M,,-77,-78,,,,,
2026-02-21T14:02:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,22,	-82,	-84,	-91,	-94,137M,,-77,-78,,,,,
2026-02-21T14:03:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-91,	-96,137M,,-77,-76,,,,,
2026-02-21T14:03:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-91,	-96,137M,,-77,-76,,,,,
2026-02-21T14:04:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,20,21,	-80,	-83,	-92,	-97,154M,,-77,-77,,,,,
2026-02-21T14:04:01-05:00,SM,192.168.1.3,2,2,,,106,105,20,21,	-80,	-83,	-92,	-97,154M,,-77,-77,,,,,
2026-02-21T14:05:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-78,	-81,	-89,	-92,137M,,-77,-76,,,,,
2026-02-21T14:05:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-78,	-81,	-89,	-92,137M,,-77,-76,,,,,
2026-02-21T14:06:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,22,	-80,	-82,	-90,	-93,103M,,-77,-76,,,,,
2026-02-21T14:06:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,22,	-80,	-82,	-90,	-93,103M,,-77,-76,,,,,
2026-02-21T14:07:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-79,	-80,	-90,	-93,137M,,-78,-77,,,,,
2026-02-21T14:07:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-79,	-80,	-90,	-93,137M,,-78,-77,,,,,
2026-02-21T14:08:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,22,	-80,	-82,	-92,	-94,103M,,-78,-76,,,,,
2026-02-21T14:08:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,22,	-80,	-82,	-92,	-94,103M,,-78,-76,,,,,
2026-02-21T14:09:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,22,	-81,	-84,	-94,	-95,137M,,-78,-76,,,,,
2026-02-21T14:09:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,22,	-81,	-84,	-94,	-95,137M,,-78,-76,,,,,
2026-02-21T14:10:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-93,	-94,137M,,-78,-76,,,,,
2026-02-21T14:10:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-93,	-94,137M,,-78,-76,,,,,
2026-02-21T14:11:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-83,	-94,	-96,137M,,-78,-76,,,,,
2026-02-21T14:11:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-83,	-94,	-96,137M,,-78,-76,,,,,
2026-02-21T14:12:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-91,,	-92,,137M,,-78,-76,,,,,
2026-02-21T14:12:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-91,,	-92,,137M,,-78,-76,,,,,
2026-02-21T14:13:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-98,,	-99,,137M,,-78,-76,,,,,
2026-02-21T14:13:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-98,,	-99,,137M,,-78,-76,,,,,
2026-02-21T14:14:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-83,	-92,	-94,137M,,-78,-76,,,,,
2026-02-21T14:14:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-83,	-92,	-94,137M,,-78,-76,,,,,
2026-02-21T14:15:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,22,	-80,	-82,	-93,	-94,137M,,-78,-76,,,,,
2026-02-21T14:15:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,22,	-80,	-82,	-93,	-94,137M,,-78,-76,,,,,
2026-02-21T14:16:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-94,	-95,137M,,-78,-77,,,,,
2026-02-21T14:16:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-94,	-95,137M,,-78,-77,,,,,
2026-02-21T14:17:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-92,	-94,137M,,-78,-76,,,,,
2026-02-21T14:17:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-92,	-94,137M,,-78,-76,,,,,
2026-02-21T14:18:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-94,	-97,137M,,-78,-77,,,,,
