ts,role,ip,f4,f5,f6,f7,mcs_dl,mcs_ul,snr_dl,snr_ul,rssi_c0p,rssi_c0e,rssi_c1p,rssi_c1e,dl_rate,ul_rate,sta_dl_rssi,sta_ul_rssi,res20,res21,res22,res23,res24
2026-02-25T00:00:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-95,,	-94,,154M,,-74,-77,,,,,
2026-02-25T00:00:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-95,,	-94,,154M,,-74,-77,,,,,
2026-02-25T10:59:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-77,	-79,	-90,	-93,137M,,-76,-76,,,,,
2026-02-25T11:00:02-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-80,	-82,	-93,	-94,103M,,-76,-76,,,,,
2026-02-25T11:00:02-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-80,	-82,	-93,	-94,103M,,-76,-76,,,,,
2026-02-25T11:01:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-93,	-95,137M,,-76,-75,,,,,
2026-02-25T11:01:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-93,	-95,137M,,-76,-75,,,,,
2026-02-25T11:02:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-92,	-97,137M,,-76,-76,,,,,
2026-02-25T11:02:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-92,	-97,137M,,-76,-76,,,,,
2026-02-25T11:03:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-80,	-91,	-92,137M,,-76,-76,,,,,
2026-02-25T11:03:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-80,	-91,	-92,137M,,-76,-76,,,,,
2026-02-25T11:04:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-25T11:04:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-25T11:05:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-81,	-92,	-94,137M,,-77,-76,,,,,
2026-02-25T11:05:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-81,	-92,	-94,137M,,-77,-76,,,,,
2026-02-25T11:06:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-80,	-82,	-91,	-94,154M,,-76,-75,,,,,
2026-02-25T11:06:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-80,	-82,	-91,	-94,154M,,-76,-75,,,,,
2026-02-25T11:07:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-79,	-81,	-91,	-95,154M,,-76,-75,,,,,
2026-02-25T11:07:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-79,	-81,	-91,	-95,154M,,-76,-75,,,,,
2026-02-25T11:08:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-96,,	-98,,137M,,-76,-75,,,,,
2026-02-25T11:08:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-96,,	-98,,137M,,-76,-75,,,,,
2026-02-25T11:09:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-80,	-81,	-92,	-92,137M,,-76,-75,,,,,
2026-02-25T11:09:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-80,	-81,	-92,	-92,137M,,-76,-75,,,,,
2026-02-25T11:10:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-98,,	-99,,137M,,-76,-76,,,,,
2026-02-25T11:10:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-98,,	-99,,137M,,-76,-76,,,,,
2026-02-25T11:11:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-82,	-92,	-95,137M,,-76,-76,,,,,
2026-02-25T11:11:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-82,	-92,	-95,137M,,-76,-76,,,,,
2026-02-25T11:12:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,22,22,	-78,	-80,	-91,	-92,103M,,-76,-76,,,,,
2026-02-25T11:12:01-05:00,SM,192.168.1.3,2,2,,,104,105,22,22,	-78,	-80,	-91,	-92,103M,,-76,-76,,,,,
2026-02-25T11:13:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-80,	-82,	-92,	-94,154M,,-76,-76,,,,,
2026-02-25T11:13:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-80,	-82,	-92,	-94,154M,,-76,-76,,,,,
2026-02-25T11:14:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-97,,	-97,,137M,,-76,-75,,,,,
2026-02-25T11:14:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-97,,	-97,,137M,,-76,-75,,,,,
2026-02-25T11:15:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-77,	-79,	-91,	-92,154M,,-76,-76,,,,,
2026-02-25T11:15:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-77,	-79,	-91,	-92,154M,,-76,-76,,,,,
2026-02-25T11:16:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-91,,	-93,,137M,,-76,-75,,,,,
2026-02-25T11:16:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-91,,	-93,,137M,,-76,-75,,,,,
2026-02-25T11:17:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-82,	-92,	-95,137M,,-76,-76,,,,,
2026-02-25T11:17:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-82,	-92,	-95,137M,,-76,-76,,,,,
2026-02-25T11:18:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-77,	-79,	-89,	-92,137M,,-76,-75,,,,,
2026-02-25T11:18:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-77,	-79,	-89,	-92,137M,,-76,-75,,,,,
2026-02-25T11:19:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-79,	-82,	-91,	-95,154M,,-76,-75,,,,,
2026-02-25T11:19:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-79,	-82,	-91,	-95,154M,,-76,-75,,,,,
2026-02-25T11:20:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-80,	-81,	-92,	-93,137M,,-76,-75,,,,,
2026-02-25T11:20:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-80,	-81,	-92,	-93,137M,,-76,-75,,,,,
2026-02-25T11:21:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-80,	-81,	-94,	-96,137M,,-76,-75,,,,,
2026-02-25T11:21:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-80,	-81,	-94,	-96,137M,,-76,-75,,,,,
2026-02-25T11:22:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-25T11:22:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-25T11:23:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-81,	-82,	-92,	-95,137M,,-76,-76,,,,,
2026-02-25T11:23:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-81,	-82,	-92,	-95,137M,,-76,-76,,,,,
2026-02-25T11:24:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-80,	-82,	-92,	-94,154M,,-76,-75,,,,,
2026-02-25T11:24:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-80,	-82,	-92,	-94,154M,,-76,-75,,,,,
2026-02-25T11:25:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-83,	-93,	-95,137M,,-76,-76,,,,,
2026-02-25T11:25:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-83,	-93,	-95,137M,,-76,-76,,,,,
2026-02-25T11:26:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-97,,	-97,,154M,,-76,-75,,,,,
2026-02-25T11:26:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-97,,	-97,,154M,,-76,-75,,,,,
2026-02-25T11:27:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-81,	-82,	-93,	-96,137M,,-76,-76,,,,,
2026-02-25T11:27:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-81,	-82,	-93,	-96,137M,,-76,-76,,,,,
2026-02-25T11:28:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-95,,	-98,,154M,,-76,-76,,,,,
2026-02-25T11:28:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-95,,	-98,,154M,,-76,-76,,,,,
2026-02-25T11:29:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-80,	-82,	-92,	-94,154M,,-76,-75,,,,,
2026-02-25T11:29:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-80,	-82,	-92,	-94,154M,,-76,-75,,,,,
2026-02-25T11:30:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-78,	-80,	-90,	-94,137M,,-76,-76,,,,,
2026-02-25T11:30:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-78,	-80,	-90,	-94,137M,,-76,-76,,,,,
2026-02-25T11:31:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-81,	-82,	-95,	-95,137M,,-76,-76,,,,,
2026-02-25T11:31:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-81,	-82,	-95,	-95,137M,,-76,-76,,,,,
2026-02-25T11:32:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-79,	-81,	-92,	-94,154M,,-76,-75,,,,,
2026-02-25T11:32:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-79,	-81,	-92,	-94,154M,,-76,-75,,,,,
2026-02-25T11:33:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-79,	-82,	-92,	-93,137M,,-76,-76,,,,,
2026-02-25T11:33:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-79,	-82,	-92,	-93,137M,,-76,-76,,,,,
2026-02-25T11:34:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-81,	-82,	-95,	-95,137M,,-75,-76,,,,,
2026-02-25T11:34:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-81,	-82,	-95,	-95,137M,,-75,-76,,,,,
2026-02-25T11:35:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,21,	-80,	-82,	-93,	-93,137M,,-75,-77,,,,,
2026-02-25T11:35:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,21,	-80,	-82,	-93,	-93,137M,,-75,-77,,,,,
2026-02-25T11:36:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-80,	-82,	-91,	-93,154M,,-75,-75,,,,,
2026-02-25T11:36:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-80,	-82,	-91,	-93,154M,,-75,-75,,,,,
2026-02-25T11:37:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-80,	-82,	-92,	-95,137M,,-75,-77,,,,,
2026-02-25T11:37:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-80,	-82,	-92,	-95,137M,,-75,-77,,,,,
2026-02-25T11:38:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-80,	-82,	-91,	-93,137M,,-75,-76,,,,,
2026-02-25T11:38:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-80,	-82,	-91,	-93,137M,,-75,-76,,,,,
2026-02-25T11:39:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-91,	-94,137M,,-75,-76,,,,,
2026-02-25T11:39:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-91,	-94,137M,,-75,-76,,,,,
2026-02-25T11:40:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-83,	-93,	-95,154M,,-75,-76,,,,,
2026-02-25T11:40:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-83,	-93,	-95,154M,,-75,-76,,,,,
2026-02-25T11:41:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-85,,	-86,,137M,,-75,-76,,,,,
2026-02-25T11:41:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-85,,	-86,,137M,,-75,-76,,,,,
2026-02-25T11:42:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-94,	-95,137M,,-75,-76,,,,,
2026-02-25T11:42:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-94,	-95,137M,,-75,-76,,,,,
2026-02-25T11:43:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-81,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-25T11:43:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-81,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-25T11:44:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-79,	-82,	-91,	-94,154M,,-75,-75,,,,,
2026-02-25T11:44:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-79,	-82,	-91,	-94,154M,,-75,-75,,,,,
2026-02-25T11:45:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-91,	-95,137M,,-75,-75,,,,,
2026-02-25T11:45:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-91,	-95,137M,,-75,-75,,,,,
2026-02-25T11:46:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-91,	-94,137M,,-75,-76,,,,,
2026-02-25T11:46:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-91,	-94,137M,,-75,-76,,,,,
2026-02-25T11:47:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-97,137M,,-75,-76,,,,,
2026-02-25T11:47:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-97,137M,,-75,-76,,,,,
2026-02-25T11:48:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-82,	-94,	-95,154M,,-75,-76,,,,,
2026-02-25T11:48:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-82,	-94,	-95,154M,,-75,-76,,,,,
2026-02-25T11:49:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-91,	-94,137M,,-75,-75,,,,,
2026-02-25T11:49:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-91,	-94,137M,,-75,-75,,,,,
2026-02-25T11:50:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-82,	-93,	-96,154M,,-75,-76,,,,,
2026-02-25T11:50:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-82,	-93,	-96,154M,,-75,-76,,,,,
2026-02-25T11:51:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-92,	-92,137M,,-75,-76,,,,,
2026-02-25T11:51:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-92,	-92,137M,,-75,-76,,,,,
2026-02-25T11:52:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-79,	-82,	-92,	-94,154M,,-75,-75,,,,,
2026-02-25T11:52:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-79,	-82,	-92,	-94,154M,,-75,-75,,,,,
2026-02-25T11:53:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-79,	-81,	-90,	-94,154M,,-75,-76,,,,,
2026-02-25T11:53:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-79,	-81,	-90,	-94,154M,,-75,-76,,,,,
2026-02-25T11:54:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-77,	-79,	-91,	-93,137M,,-75,-75,,,,,
2026-02-25T11:54:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-77,	-79,	-91,	-93,137M,,-75,-75,,,,,
2026-02-25T11:55:01-05:00,AP,192.168.1.2,0,137,2,2,106,104,21,23,	-80,	-82,	-94,	-95,154M,,-75,-75,,,,,
2026-02-25T11:55:01-05:00,SM,192.168.1.3,2,2,,,106,104,21,23,	-80,	-82,	-94,	-95,154M,,-75,-75,,,,,
2026-02-25T11:56:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-81,	-92,	-94,137M,,-77,-76,,,,,
2026-02-25T11:56:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-81,	-92,	-94,137M,,-77,-76,,,,,
2026-02-25T11:57:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-79,	-82,	-91,	-94,137M,,-77,-76,,,,,
2026-02-25T11:57:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-79,	-82,	-91,	-94,137M,,-77,-76,,,,,
2026-02-25T11:58:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,23,	-81,	-83,	-94,	-96,137M,,-77,-75,,,,,
2026-02-25T11:58:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,23,	-81,	-83,	-94,	-96,137M,,-77,-75,,,,,
2026-02-25T11:59:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-79,	-80,	-90,	-92,137M,,-77,-76,,,,,
2026-02-25T11:59:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-79,	-80,	-90,	-92,137M,,-77,-76,,,,,
2026-02-25T12:00:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,23,	-80,	-82,	-91,	-94,137M,,-77,-75,,,,,
2026-02-25T12:00:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,23,	-80,	-82,	-91,	-94,137M,,-77,-75,,,,,
2026-02-25T12:01:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-81,	-91,	-94,137M,,-77,-76,,,,,
2026-02-25T12:01:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-81,	-91,	-94,137M,,-77,-76,,,,,
2026-02-25T12:02:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-94,,	-94,,137M,,-77,-76,,,,,
2026-02-25T12:02:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-94,,	-94,,137M,,-77,-76,,,,,
2026-02-25T12:03:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,20,22,	-81,	-83,	-93,	-95,77M,,-77,-78,,,,,
2026-02-25T12:03:01-05:00,SM,192.168.1.3,2,2,,,106,105,20,22,	-81,	-83,	-93,	-95,77M,,-77,-78,,,,,
2026-02-25T12:04:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-80,	-82,	-92,	-94,137M,,-77,-77,,,,,
2026-02-25T12:04:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-80,	-82,	-92,	-94,137M,,-77,-77,,,,,
2026-02-25T12:05:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-93,	-95,137M,,-77,-76,,,,,
2026-02-25T12:05:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-93,	-95,137M,,-77,-76,,,,,
2026-02-25T12:06:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,23,	-80,	-82,	-92,	-93,137M,,-77,-75,,,,,
2026-02-25T12:06:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,23,	-80,	-82,	-92,	-93,137M,,-77,-75,,,,,
2026-02-25T12:07:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-78,	-80,	-91,	-93,137M,,-77,-76,,,,,
2026-02-25T12:07:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-78,	-80,	-91,	-93,137M,,-77,-76,,,,,
2026-02-25T12:08:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,20,22,	-80,	-82,	-93,	-96,154M,,-77,-76,,,,,
2026-02-25T12:08:01-05:00,SM,192.168.1.3,2,2,,,106,105,20,22,	-80,	-82,	-93,	-96,154M,,-77,-76,,,,,
2026-02-25T12:09:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-82,	-84,	-94,	-95,137M,,-77,-78,,,,,
2026-02-25T12:09:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-82,	-84,	-94,	-95,137M,,-77,-78,,,,,
2026-02-25T12:10:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,23,	-80,	-82,	-93,	-95,137M,,-77,-75,,,,,
2026-02-25T12:10:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,23,	-80,	-82,	-93,	-95,137M,,-77,-75,,,,,
2026-02-25T12:11:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,22,	-80,	-81,	-91,	-93,103M,,-77,-76,,,,,
2026-02-25T12:11:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,22,	-80,	-81,	-91,	-93,103M,,-77,-76,,,,,
2026-02-25T12:12:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,20,23,	-80,	-81,	-93,	-95,154M,,-77,-75,,,,,
2026-02-25T12:12:01-05:00,SM,192.168.1.3,2,2,,,106,105,20,23,	-80,	-81,	-93,	-95,154M,,-77,-75,,,,,
2026-02-25T12:13:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-77,	-80,	-90,	-92,137M,,-77,-76,,,,,
2026-02-25T12:13:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-77,	-80,	-90,	-92,137M,,-77,-76,,,,,
2026-02-25T12:14:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-93,	-95,137M,,-77,-76,,,,,
2026-02-25T12:14:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-93,	-95,137M,,-77,-76,,,,,
2026-02-25T12:15:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-83,	-94,	-96,137M,,-77,-76,,,,,
2026-02-25T12:15:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-83,	-94,	-96,137M,,-77,-76,,,,,
2026-02-25T12:16:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-78,	-80,	-90,	-94,137M,,-77,-76,,,,,
2026-02-25T12:16:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-78,	-80,	-90,	-94,137M,,-77,-76,,,,,
2026-02-25T12:17:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,22,	-80,	-82,	-93,	-94,103M,,-77,-76,,,,,
2026-02-25T12:17:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,22,	-80,	-82,	-93,	-94,103M,,-77,-76,,,,,
2026-02-25T12:18:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-78,	-80,	-92,	-94,137M,,-77,-75,,,,,
2026-02-25T12:18:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-78,	-80,	-92,	-94,137M,,-77,-75,,,,,
2026-02-25T12:19:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,23,	-80,	-82,	-91,	-97,137M,,-76,-75,,,,,
2026-02-25T12:19:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,23,	-80,	-82,	-91,	-97,137M,,-76,-75,,,,,
2026-02-25T12:20:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-80,	-91,	-94,137M,,-76,-76,,,,,
2026-02-25T12:20:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-80,	-91,	-94,137M,,-76,-76,,,,,
2026-02-25T12:21:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-81,	-83,	-94,	-95,137M,,-76,-76,,,,,
2026-02-25T12:21:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-81,	-83,	-94,	-95,137M,,-76,-76,,,,,
2026-02-25T12:22:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-79,	-81,	-92,	-96,137M,,-76,-75,,,,,
2026-02-25T12:22:02-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-79,	-81,	-92,	-96,137M,,-76,-75,,,,,
2026-02-25T12:23:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-79,	-82,	-90,	-95,154M,,-76,-75,,,,,
2026-02-25T12:23:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-79,	-82,	-90,	-95,154M,,-76,-75,,,,,
2026-02-25T12:24:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-81,	-83,	-91,	-94,137M,,-76,-77,,,,,
2026-02-25T12:24:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-81,	-83,	-91,	-94,137M,,-76,-77,,,,,
2026-02-25T12:25:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-79,	-82,	-93,	-96,137M,,-76,-75,,,,,
2026-02-25T12:25:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-79,	-82,	-93,	-96,137M,,-76,-75,,,,,
2026-02-25T12:26:01-05:00,AP,192.168.1.2,0,137,2,2,106,104,21,22,	-80,	-83,	-92,	-96,154M,,-77,-76,,,,,
2026-02-25T12:26:01-05:00,SM,192.168.1.3,2,2,,,106,104,21,22,	-80,	-83,	-92,	-96,154M,,-77,-76,,,,,
2026-02-25T12:27:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-80,	-81,	-92,	-94,154M,,-77,-75,,,,,
2026-02-25T12:27:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-80,	-81,	-92,	-94,154M,,-77,-75,,,,,
2026-02-25T12:28:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-79,	-81,	-91,	-95,137M,,-77,-75,,,,,
2026-02-25T12:28:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-79,	-81,	-91,	-95,137M,,-77,-75,,,,,
2026-02-25T12:29:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-78,	-80,	-91,	-92,137M,,-77,-75,,,,,
2026-02-25T12:29:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-78,	-80,	-91,	-92,137M,,-77,-75,,,,,
2026-02-25T12:30:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-82,	-84,	-93,	-95,137M,,-77,-77,,,,,
2026-02-25T12:30:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-82,	-84,	-93,	-95,137M,,-77,-77,,,,,
2026-02-25T12:31:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,23,	-79,	-81,	-91,	-95,137M,,-77,-75,,,,,
2026-02-25T12:31:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,23,	-79,	-81,	-91,	-95,137M,,-77,-75,,,,,
2026-02-25T12:32:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-96,137M,,-76,-76,,,,,
