time_utc,mid_temp_c,mid_dewpoint_c,mid_precip_mm,mid_press_hpa,mid_wind_ms,time_lima,sm_temp_c,sm_dewpoint_c,sm_precip_mm,sm_press_hpa,sm_wind_ms,precip_mm,condicion_lluvia
2026-03-15 21:00:00+00:00,12.070038,10.096863,9.504518,686.64685,0.9603916,2026-03-15 16:00:00-05:00,11.354218,9.763855,9.179348,681.9169,0.8746658,9.504518,Con lluvia
2026-03-15 22:00:00+00:00,11.830475,9.261627,10.10996,686.765,0.6445304,2026-03-15 17:00:00-05:00,11.211792,8.89151,9.953553,682.0653,0.78510135,10.10996,Con lluvia
2026-03-15 23:00:00+00:00,10.220306,7.8577576,10.819798,687.17377,0.95160115,2026-03-15 18:00:00-05:00,9.464447,7.6409607,10.609055,682.4963,1.1572447,10.819798,Con lluvia
2026-03-16 00:00:00+00:00,9.6185,8.038239,10.963524,688.1456,0.75290865,2026-03-15 19:00:00-05:00,8.908081,7.789215,10.796873,683.4328,0.86748576,10.963524,Con lluvia
2026-03-16 01:00:00+00:00,9.112213,8.311493,0.061478,688.4956,0.7195671,2026-03-15 20:00:00-05:00,8.569733,7.9203796,0.059904996,683.77313,0.8634171,0.061478,Con lluvia
2026-03-16 02:00:00+00:00,8.803192,8.15567,0.08922722,689.21375,0.7742874,2026-03-15 21:00:00-05:00,8.35495,7.8163147,0.083209015,684.48376,0.83277637,0.08922722,Con lluvia
2026-03-16 03:00:00+00:00,8.692963,7.9102173,0.10676868,689.3731,0.63070333,2026-03-15 22:00:00-05:00,8.170959,7.597687,0.09703729,684.6106,0.72705233,0.10676868,Con lluvia
2026-03-16 04:00:00+00:00,8.518585,7.8939514,0.12054853,689.78064,0.49795505,2026-03-15 23:00:00-05:00,8.014709,7.5472717,0.107580796,685.0156,0.48451167,0.12054853,Con lluvia
2026-03-16 05:00:00+00:00,8.065338,7.6592712,0.14318712,689.46564,0.5527762,2026-03-16 00:00:00-05:00,7.6322327,7.304291,0.12861565,684.6934,0.51847196,0.14318712,Con lluvia
2026-03-16 06:00:00+00:00,7.834076,7.5409546,0.16679801,688.925,0.68855745,2026-03-16 01:00:00-05:00,7.352112,7.1801147,0.15529245,684.15,0.5832962,0.16679801,Con lluvia
2026-03-16 07:00:00+00:00,7.529114,7.2785645,0.16775727,688.2587,1.0987444,2026-03-16 02:00:00-05:00,7.288391,7.038788,0.15609711,683.54126,0.97337306,0.16775727,Con lluvia
2026-03-16 08:00:00+00:00,7.2325745,6.962616,0.16844384,687.72626,1.0871946,2026-03-16 03:00:00-05:00,6.9093323,6.7067566,0.1565937,683.0034,0.92191863,0.16844384,Con lluvia
2026-03-16 09:00:00+00:00,7.0936584,6.589325,0.16844198,687.4675,1.0502033,2026-03-16 04:00:00-05:00,6.65567,6.312958,0.15659183,682.7325,0.8501423,0.16844198,Con lluvia
2026-03-16 10:00:00+00:00,6.7276306,6.0990295,0.16844198,687.77686,0.965151,2026-03-16 05:00:00-05:00,6.19928,5.769928,0.15659183,683.0172,0.7804706,0.16844198,Con lluvia
2026-03-16 11:00:00+00:00,6.365204,5.7216187,0.16844198,688.01,0.82029086,2026-03-16 06:00:00-05:00,5.7675476,5.2845764,0.15668496,683.21,0.74517876,0.16844198,Con lluvia
2026-03-16 12:00:00+00:00,6.8613586,5.9255676,0.16844198,688.6575,0.60050493,2026-03-16 07:00:00-05:00,6.291046,5.52713,0.15668496,683.8475,0.53577447,0.16844198,Con lluvia
2026-03-16 13:00:00+00:00,9.863617,6.516693,0.16844198,689.3031,0.28611544,2026-03-16 08:00:00-05:00,9.379211,6.679291,0.15668496,684.53845,0.17692089,0.16844198,Con lluvia
2026-03-16 14:00:00+00:00,12.064392,5.383026,0.16844198,689.85565,0.50700444,2026-03-16 09:00:00-05:00,11.690338,5.4274597,0.15668496,685.1256,0.5192713,0.16844198,Con lluvia
2026-03-16 15:00:00+00:00,13.640381,5.416168,0.17515868,689.9913,0.76945853,2026-03-16 10:00:00-05:00,13.35376,5.321472,0.16886666,685.3013,0.84744966,0.17515868,Con lluvia
2026-03-16 16:00:00+00:00,15.022064,5.3612976,0.23510976,689.6781,0.96369165,2026-03-16 11:00:00-05:00,14.684662,5.0395203,0.23039727,685.0131,1.1332765,0.23510976,Con lluvia
2026-03-16 17:00:00+00:00,15.638489,5.2225037,0.31506196,689.035,1.3073475,2026-03-16 12:00:00-05:00,15.301086,4.989105,0.2907805,684.4,1.3932316,0.31506196,Con lluvia
2026-03-16 18:00:00+00:00,15.780426,5.5241394,0.41919872,688.1319,1.4085802,2026-03-16 13:00:00-05:00,15.399567,5.276581,0.38875192,683.52155,1.5138706,0.41919872,Con lluvia
2026-03-16 19:00:00+00:00,15.064484,6.101349,0.56502146,687.39624,1.5443656,2026-03-16 14:00:00-05:00,14.685577,5.7731934,0.5019784,682.7441,1.3968756,0.56502146,Con lluvia
2026-03-16 20:00:00+00:00,15.021423,6.538849,0.6181441,686.71564,1.4983851,2026-03-16 15:00:00-05:00,14.560486,6.3542786,0.5773857,682.0781,1.4459084,0.6181441,Con lluvia
2026-03-16 21:00:00+00:00,14.2612,7.0976257,0.7702924,686.3075,1.4032861,2026-03-16 16:00:00-05:00,13.801239,6.929657,0.8299008,681.6478,1.3645135,0.7702924,Con lluvia
2026-03-16 22:00:00+00:00,13.040558,7.3244934,1.0601275,686.3837,1.3471547,2026-03-16 17:00:00-05:00,12.39212,7.2815247,1.5400343,681.76373,1.3253008,1.0601275,Con lluvia
2026-03-16 23:00:00+00:00,11.857208,7.4279175,1.3473772,686.90564,1.1068872,2026-03-16 18:00:00-05:00,11.105225,7.4142456,2.0497396,682.2556,1.1263914,1.3473772,Con lluvia
2026-03-17 00:00:00+00:00,10.659149,7.7821045,1.5091368,687.8025,0.6284796,2026-03-16 19:00:00-05:00,10.014099,7.7977295,2.1989114,683.0625,0.601085,1.5091368,Con lluvia
2026-03-17 01:00:00+00:00,10.434967,7.9313354,0.061054714,688.21313,0.5603381,2026-03-16 20:00:00-05:00,9.89151,7.96698,0.0891597,683.4628,0.3013832,0.061054714,Con lluvia
2026-03-17 02:00:00+00:00,9.936218,8.161102,0.07083453,688.9075,0.30751088,2026-03-16 21:00:00-05:00,9.497742,8.02536,0.10221917,684.1325,0.06816592,0.07083453,Con lluvia
2026-03-17 03:00:00+00:00,9.229401,8.10849,0.07130392,689.2056,0.26702422,2026-03-16 22:00:00-05:00,8.594177,7.900482,0.1028562,684.3956,0.47195217,0.07130392,Con lluvia
2026-03-17 04:00:00+00:00,8.405823,7.948761,0.07605273,689.6394,0.2976922,2026-03-16 23:00:00-05:00,7.913147,7.5796204,0.10611117,684.83185,0.49057406,0.07605273,Con lluvia
2026-03-17 05:00:00+00:00,7.743805,7.614685,0.084335916,689.17377,0.24967115,2026-03-17 00:00:00-05:00,7.413727,7.2108765,0.112642534,684.3663,0.2989659,0.084335916,Con lluvia
2026-03-17 06:00:00+00:00,7.884918,7.7070312,0.12880377,688.6125,0.26561293,2026-03-17 01:00:00-05:00,7.690094,7.458008,0.12983754,683.82,0.17852238,0.12880377,Con lluvia
2026-03-17 07:00:00+00:00,9.078217,8.615997,0.22579171,687.975,1.0031747,2026-03-17 02:00:00-05:00,8.829681,8.564728,0.25477445,683.2547,1.0002455,0.22579171,Con lluvia
2026-03-17 08:00:00+00:00,9.157135,8.417114,0.39083326,687.8925,1.1100022,2026-03-17 03:00:00-05:00,8.782593,8.324829,0.5185958,683.1675,1.3013589,0.39083326,Con lluvia
2026-03-17 09:00:00+00:00,9.140472,8.317078,0.74056536,687.7481,1.0994895,2026-03-17 04:00:00-05:00,8.683441,8.207214,0.9663012,683.03284,1.2773426,0.74056536,Con lluvia
2026-03-17 10:00:00+00:00,8.993927,8.24411,1.3933759,688.0006,0.99285734,2026-03-17 05:00:00-05:00,8.522736,8.001404,1.694303,683.29346,1.1967778,1.3933759,Con lluvia
2026-03-17 11:00:00+00:00,8.878082,8.272736,2.2510097,688.0581,0.95637304,2026-03-17 06:00:00-05:00,8.341919,8.036407,2.4544106,683.3681,1.1700063,2.2510097,Con lluvia
2026-03-17 12:00:00+00:00,8.873932,8.4617,3.0649457,688.64874,0.89641714,2026-03-17 07:00:00-05:00,8.322174,8.081818,3.047612,683.96375,1.0710156,3.0649457,Con lluvia
2026-03-17 13:00:00+00:00,9.128326,8.804169,3.7833326,689.21063,0.94393134,2026-03-17 08:00:00-05:00,8.567291,8.368591,3.430393,684.53033,1.0616571,3.7833326,Con lluvia
2026-03-17 14:00:00+00:00,9.615814,8.7795105,4.189959,689.82935,1.1492223,2026-03-17 09:00:00-05:00,9.065033,8.199432,3.6403987,685.15405,1.1872401,4.189959,Con lluvia
2026-03-17 15:00:00+00:00,11.356049,8.863739,4.383749,690.20874,1.1086926,2026-03-17 10:00:00-05:00,11.120209,8.555145,3.753713,685.5588,1.3038718,4.383749,Con lluvia
2026-03-17 16:00:00+00:00,12.71347,8.859528,4.6921954,689.8819,1.2718493,2026-03-17 11:00:00-05:00,12.404358,8.358063,3.9016032,685.2947,1.6413363,4.6921954,Con lluvia
2026-03-17 17:00:00+00:00,14.150299,9.389435,5.067764,689.1962,1.3372815,2026-03-17 12:00:00-05:00,13.689331,8.406586,4.140089,684.65155,1.912554,5.067764,Con lluvia
2026-03-17 18:00:00+00:00,13.796295,9.422272,5.8137794,688.4969,1.5252795,2026-03-17 13:00:00-05:00,12.880768,7.8631287,4.6417727,683.9916,2.1884396,5.8137794,Con lluvia
2026-03-17 19:00:00+00:00,13.52652,11.0937195,7.005418,688.33813,1.5472687,2026-03-17 14:00:00-05:00,13.186676,10.653259,5.955185,683.8106,1.9550692,7.005418,Con lluvia
2026-03-17 20:00:00+00:00,13.096954,10.427399,8.642318,687.6856,1.5554742,2026-03-17 15:00:00-05:00,12.22879,9.387817,7.6320424,683.21533,1.9160742,8.642318,Con lluvia
2026-03-17 21:00:00+00:00,10.230377,8.047272,10.880498,687.54626,1.6029407,2026-03-17 16:00:00-05:00,9.693756,7.6019287,8.968512,682.9437,1.7132812,10.880498,Con lluvia
2026-03-17 22:00:00+00:00,9.917267,8.072968,11.820365,687.84314,1.4405098,2026-03-17 17:00:00-05:00,9.556427,7.8224792,9.565934,683.16284,1.5133544,11.820365,Con lluvia
2026-03-17 23:00:00+00:00,9.546112,7.8837585,12.276747,688.0594,1.2873403,2026-03-17 18:00:00-05:00,9.014862,7.693817,9.92687,683.4169,1.3846014,12.276747,Con lluvia
2026-03-18 00:00:00+00:00,9.030487,7.4898376,12.430142,688.6719,1.2687143,2026-03-17 19:00:00-05:00,8.485077,7.3702087,10.046325,684.0016,1.3358905,12.430142,Con lluvia
2026-03-18 01:00:00+00:00,8.29953,7.4627075,0.037555583,689.03436,1.2377845,2026-03-17 20:00:00-05:00,7.8449707,7.260559,0.029559247,684.3569,1.2581009,0.037555583,Con lluvia
2026-03-18 02:00:00+00:00,7.9638977,7.1211853,0.039484352,689.555,1.2290928,2026-03-17 21:00:00-05:00,7.5351562,7.0035095,0.03077183,684.8928,1.2060944,0.039484352,Con lluvia
2026-03-18 03:00:00+00:00,7.9048767,6.7329407,0.039509498,690.0062,1.3201534,2026-03-17 22:00:00-05:00,7.498657,6.7187805,0.03096275,685.33624,1.2846333,0.039509498,Con lluvia
2026-03-18 04:00:00+00:00,7.6267395,6.273987,0.039534643,690.295,1.3198477,2026-03-17 23:00:00-05:00,7.260071,6.2266235,0.031154603,685.6175,1.2874043,0.039534643,Con lluvia
2026-03-18 05:00:00+00:00,7.441803,5.7692566,0.039534643,690.0175,1.3031844,2026-03-18 00:00:00-05:00,7.0834045,5.682831,0.031340867,685.33,1.2561603,0.039534643,Con lluvia
2026-03-18 06:00:00+00:00,7.2555847,5.3296814,0.039534643,689.60876,1.197639,2026-03-18 01:00:00-05:00,6.950409,5.252533,0.031340867,684.90594,1.1517922,0.039534643,Con lluvia
2026-03-18 07:00:00+00:00,7.028076,5.417572,0.039534643,689.10065,1.2252885,2026-03-18 02:00:00-05:00,6.678467,5.244232,0.031340867,684.40344,1.11343,0.039534643,Con lluvia
2026-03-18 08:00:00+00:00,6.7674866,4.893921,0.039534643,688.665,1.3163574,2026-03-18 03:00:00-05:00,6.393463,4.727417,0.031340867,683.9547,1.1871912,0.039534643,Con lluvia
2026-03-18 09:00:00+00:00,6.77829,4.379364,0.039534643,688.57,1.3866969,2026-03-18 04:00:00-05:00,6.394043,4.2519226,0.031340867,683.8575,1.2429073,0.039534643,Con lluvia
2026-03-18 10:00:00+00:00,6.682892,3.7388306,0.039534643,688.4675,1.4364082,2026-03-18 05:00:00-05:00,6.2669067,3.6109009,0.031340867,683.7372,1.307623,0.039534643,Con lluvia
2026-03-18 11:00:00+00:00,6.5472107,3.2113953,0.039534643,688.78564,1.5080467,2026-03-18 06:00:00-05:00,5.992523,3.2255554,0.03134273,684.0481,1.3712584,0.039534643,Con lluvia
2026-03-18 12:00:00+00:00,7.009857,3.5248108,0.03953278,689.16125,1.3834559,2026-03-18 07:00:00-05:00,6.459564,3.623932,0.031344593,684.41376,1.2349719,0.03953278,Con lluvia
2026-03-18 13:00:00+00:00,9.474213,4.0611267,0.03953278,689.795,1.387454,2026-03-18 08:00:00-05:00,9.146576,3.90979,0.031344593,685.085,1.2563266,0.03953278,Con lluvia
2026-03-18 14:00:00+00:00,11.783661,3.3476868,0.03953278,690.295,1.5317765,2026-03-18 09:00:00-05:00,11.298798,3.206604,0.031344593,685.6275,1.5720891,0.03953278,Con lluvia
2026-03-18 15:00:00+00:00,13.596161,3.2641296,0.040620565,690.6981,1.3646896,2026-03-18 10:00:00-05:00,12.981445,3.3564148,0.031929463,686.0756,1.6306319,0.040620565,Con lluvia
2026-03-18 16:00:00+00:00,13.740936,3.367218,0.049985945,690.7444,1.2305256,2026-03-18 11:00:00-05:00,13.064667,3.5205383,0.038161874,686.1272,1.5332737,0.049985945,Con lluvia
2026-03-18 17:00:00+00:00,14.716705,3.837738,0.06681308,690.23,1.7254763,2026-03-18 12:00:00-05:00,13.995514,3.9080505,0.053610653,685.6728,1.9760884,0.06681308,Con lluvia
2026-03-18 18:00:00+00:00,15.687775,3.6380005,0.085532665,689.105,2.767967,2026-03-18 13:00:00-05:00,14.682922,4.04718,0.07877126,684.6428,2.8630939,0.085532665,Con lluvia
2026-03-18 19:00:00+00:00,14.071136,4.4654846,0.19044429,688.9494,2.2331834,2026-03-18 14:00:00-05:00,13.362183,4.676422,0.20156801,684.40436,2.394431,0.19044429,Con lluvia
2026-03-18 20:00:00+00:00,14.014008,4.3569946,0.2922453,688.1425,2.4968379,2026-03-18 15:00:00-05:00,13.116516,4.865265,0.34421682,683.6103,2.710312,0.2922453,Con lluvia
2026-03-18 21:00:00+00:00,13.732819,4.3208923,0.33869967,687.60187,2.5363562,2026-03-18 16:00:00-05:00,12.69278,5.1734314,0.42100996,683.1319,2.779903,0.33869967,Con lluvia
2026-03-18 22:00:00+00:00,12.4079895,4.6635437,0.41816756,687.66064,1.897294,2026-03-18 17:00:00-05:00,11.384064,5.5419617,0.5904846,683.1406,2.2564266,0.41816756,Con lluvia
2026-03-18 23:00:00+00:00,11.388519,5.114868,0.45740977,687.90063,1.5845443,2026-03-18 18:00:00-05:00,10.439819,5.894165,0.6699972,683.33844,1.8873323,0.45740977,Con lluvia
2026-03-19 00:00:00+00:00,10.692047,5.6061707,0.50747764,688.7425,1.3744568,2026-03-18 19:00:00-05:00,9.744293,6.259491,0.74599314,684.12,1.6716213,0.50747764,Con lluvia
2026-03-19 01:00:00+00:00,9.935455,6.4429626,0.037851278,689.53186,1.0672224,2026-03-18 20:00:00-05:00,9.057007,6.6085205,0.033328775,684.8644,1.3189198,0.037851278,Con lluvia
2026-03-19 02:00:00+00:00,9.471832,6.7044067,0.08024741,690.03876,0.917244,2026-03-18 21:00:00-05:00,8.690582,6.9451294,0.06532855,685.34595,1.0574514,0.08024741,Con lluvia
2026-03-19 03:00:00+00:00,9.392609,6.8799744,0.13700686,690.63873,0.9032311,2026-03-18 22:00:00-05:00,8.734375,7.1138306,0.10404363,685.9409,0.9793606,0.13700686,Con lluvia
2026-03-19 04:00:00+00:00,9.30069,6.528473,0.18637069,690.4963,1.0916201,2026-03-18 23:00:00-05:00,8.677643,6.714508,0.13693422,685.8063,1.1385132,0.18637069,Con lluvia
2026-03-19 05:00:00+00:00,8.783844,6.336487,0.20302087,689.8225,1.0483922,2026-03-19 00:00:00-05:00,8.240387,6.32135,0.14750846,685.1175,1.1471919,0.20302087,Con lluvia
2026-03-19 06:00:00+00:00,8.479401,6.010803,0.207318,689.27374,0.987527,2026-03-19 01:00:00-05:00,7.9691467,5.767639,0.150159,684.5588,1.1049547,0.207318,Con lluvia
2026-03-19 07:00:00+00:00,7.5452576,6.1763916,0.20931475,688.90564,1.1127311,2026-03-19 02:00:00-05:00,7.149231,5.9888916,0.15155599,684.17847,1.0842129,0.20931475,Con lluvia
2026-03-19 08:00:00+00:00,7.2152405,5.752075,0.20931475,688.1094,1.0932435,2026-03-19 03:00:00-05:00,6.745514,5.5342712,0.15155599,683.39935,1.0486499,0.20931475,Con lluvia
2026-03-19 09:00:00+00:00,6.793915,5.2459717,0.20931475,687.97565,1.0793009,2026-03-19 04:00:00-05:00,6.265564,5.01355,0.15155599,683.2609,1.0419148,0.20931475,Con lluvia
2026-03-19 10:00:00+00:00,6.5103455,4.7667236,0.20931289,687.97314,1.105489,2026-03-19 05:00:00-05:00,5.9590454,4.4996033,0.15155599,683.2509,1.0644383,0.20931289,Con lluvia
2026-03-19 11:00:00+00:00,6.32724,4.390106,0.20931289,688.295,1.1640933,2026-03-19 06:00:00-05:00,5.8115845,4.162079,0.15155599,683.5628,1.1068853,0.20931289,Con lluvia
2026-03-19 12:00:00+00:00,6.944824,4.7328796,0.20931289,688.73376,1.0782565,2026-03-19 07:00:00-05:00,6.5668945,4.4965515,0.15155599,683.9941,0.98579854,0.20931289,Con lluvia
2026-03-19 13:00:00+00:00,8.931854,4.6998596,0.20931289,689.27625,1.1217608,2026-03-19 08:00:00-05:00,8.4216,4.4674377,0.15155599,684.5563,1.1084876,0.20931289,Con lluvia
2026-03-19 14:00:00+00:00,11.130585,4.273102,0.20931289,689.7394,1.2970405,2026-03-19 09:00:00-05:00,10.488007,4.4396057,0.15155971,685.0719,1.4675796,0.20931289,Con lluvia
2026-03-19 15:00:00+00:00,12.763153,4.5049744,0.20931661,689.9506,1.3199958,2026-03-19 10:00:00-05:00,12.073242,4.785736,0.15156716,685.3234,1.6534467,0.20931661,Con lluvia
2026-03-19 16:00:00+00:00,14.170319,4.8169556,0.23473054,689.79877,1.6057172,2026-03-19 11:00:00-05:00,13.417358,4.9434204,0.19679964,685.23126,2.0350015,0.23473054,Con lluvia
2026-03-19 17:00:00+00:00,14.838959,5.0105896,0.36441535,689.205,2.2740307,2026-03-19 12:00:00-05:00,13.969818,5.0950623,0.30647963,684.6925,2.6582665,0.36441535,Con lluvia
2026-03-19 18:00:00+00:00,14.809967,4.837921,0.44175237,688.5519,2.6578882,2026-03-19 13:00:00-05:00,13.801178,5.2759094,0.40316582,684.0666,2.9661818,0.44175237,Con lluvia
2026-03-19 19:00:00+00:00,13.36618,6.433502,0.966005,688.0125,1.7551244,2026-03-19 14:00:00-05:00,12.322723,6.9007874,1.3637841,683.5147,2.2989168,0.966005,Con lluvia
2026-03-19 20:00:00+00:00,12.718414,7.782379,1.6456544,687.6675,1.6406509,2026-03-19 15:00:00-05:00,12.386871,8.85611,1.6811788,683.0597,1.9677793,1.6456544,Con lluvia
2026-03-19 21:00:00+00:00,12.090363,7.9320984,2.1888242,687.4494,1.7670155,2026-03-19 16:00:00-05:00,11.515137,9.046356,2.7179196,682.8894,1.9714781,2.1888242,Con lluvia
2026-03-19 22:00:00+00:00,11.342133,7.4066467,2.4997294,687.245,1.5356371,2026-03-19 17:00:00-05:00,10.431488,7.996002,3.4180582,682.6625,1.6872922,2.4997294,Con lluvia
2026-03-19 23:00:00+00:00,10.423676,6.775238,2.5840998,687.5825,1.5589762,2026-03-19 18:00:00-05:00,9.241547,6.924164,3.5961719,682.96967,1.8458623,2.5840998,Con lluvia
2026-03-20 00:00:00+00:00,9.83139,6.649597,2.6063323,688.1,1.4802922,2026-03-19 19:00:00-05:00,8.761047,6.674988,3.6244392,683.485,1.6507378,2.6063323,Con lluvia
2026-03-20 01:00:00+00:00,9.508331,6.712494,0.0076792203,688.615,1.3066055,2026-03-19 20:00:00-05:00,8.52832,6.741791,0.015442725,683.97,1.4309282,0.0076792203,Con lluvia
2026-03-20 02:00:00+00:00,9.398407,6.6262207,0.0105481595,689.15436,1.2249808,2026-03-19 21:00:00-05:00,8.554626,6.6828613,0.022199936,684.4922,1.3216976,0.0105481595,Con lluvia
2026-03-20 03:00:00+00:00,8.896027,6.7011414,0.010961667,689.4469,1.1130986,2026-03-19 22:00:00-05:00,8.099182,6.6552734,0.0235904,684.7647,1.2020905,0.010961667,Con lluvia
2026-03-20 04:00:00+00:00,8.552399,6.679535,0.011157244,689.35815,1.1514356,2026-03-19 23:00:00-05:00,7.840973,6.628784,0.02421625,684.6881,1.2089577,0.011157244,Con lluvia
2026-03-20 05:00:00+00:00,8.147186,6.587799,0.011950731,689.1256,1.0854702,2026-03-20 00:00:00-05:00,7.474823,6.5257874,0.027239323,684.4334,1.1340348,0.011950731,Con lluvia
2026-03-20 06:00:00+00:00,7.533783,6.401062,0.012148172,688.61127,1.0526981,2026-03-20 01:00:00-05:00,6.9024353,6.272644,0.027865171,683.90875,1.1091408,0.012148172,Con lluvia
2026-03-20 07:00:00+00:00,6.7585754,5.5859985,0.013369321,687.9456,1.2400432,2026-03-20 02:00:00-05:00,6.2590637,5.3623657,0.030066073,683.2628,1.0497624,0.013369321,Con lluvia
2026-03-20 08:00:00+00:00,6.526001,5.046753,0.013369321,687.4244,1.2795687,2026-03-20 03:00:00-05:00,5.9957275,4.8397217,0.030066073,682.7497,1.1697103,0.013369321,Con lluvia
2026-03-20 09:00:00+00:00,6.07959,4.696594,0.013369321,687.255,1.3190979,2026-03-20 04:00:00-05:00,5.4990234,4.444641,0.030066073,682.5703,1.2470171,0.013369321,Con lluvia
2026-03-20 10:00:00+00:00,5.9112244,4.4611816,0.013369321,687.3425,1.3760732,2026-03-20 05:00:00-05:00,5.381439,4.2863464,0.030252337,682.66,1.3257246,0.013369321,Con lluvia
2026-03-20 11:00:00+00:00,5.8849792,4.358551,0.013369321,687.4256,1.3774865,2026-03-20 06:00:00-05:00,5.3092957,4.262848,0.030438602,682.72064,1.3237484,0.013369321,Con lluvia
2026-03-20 12:00:00+00:00,6.21698,4.5086975,0.013369321,688.0606,1.277772,2026-03-20 07:00:00-05:00,5.656433,4.462311,0.030438602,683.35065,1.193777,0.013369321,Con lluvia
2026-03-20 13:00:00+00:00,8.103485,4.605255,0.0133767715,688.5556,1.2919928,2026-03-20 08:00:00-05:00,7.580078,4.7463684,0.030438602,683.86597,1.2968855,0.0133767715,Con lluvia
2026-03-20 14:00:00+00:00,10.186737,4.0432434,0.0133767715,689.21436,1.386167,2026-03-20 09:00:00-05:00,9.5997925,4.4065247,0.030632317,684.5519,1.5414708,0.0133767715,Con lluvia
2026-03-20 15:00:00+00:00,12.310577,4.077423,0.0133767715,689.4406,1.452228,2026-03-20 10:00:00-05:00,11.712952,4.3435364,0.030632317,684.8203,1.7503182,0.0133767715,Con lluvia
2026-03-20 16:00:00+00:00,13.818573,3.803772,0.0133767715,689.04565,1.8375425,2026-03-20 11:00:00-05:00,13.230164,3.9697876,0.030632317,684.47284,2.2820961,0.0133767715,Con lluvia
2026-03-20 17:00:00+00:00,14.663788,3.570221,0.013458728,688.3731,2.108602,2026-03-20 12:00:00-05:00,13.8591,4.0106506,0.03093034,683.8759,2.5523894,0.013458728,Con lluvia
2026-03-20 18:00:00+00:00,14.818695,3.733612,0.013970344,687.585,2.5752292,2026-03-20 13:00:00-05:00,13.568207,4.62619,0.031695276,683.1775,2.897991,0.013970344,Con lluvia
2026-03-20 19:00:00+00:00,14.816803,4.1219482,0.02200952,687.1456,2.6930206,2026-03-20 14:00:00-05:00,13.547272,4.9227295,0.04687211,682.7578,3.0275543,0.02200952,Con lluvia
2026-03-20 20:00:00+00:00,14.387543,4.511963,0.03304383,686.66815,2.536698,2026-03-20 15:00:00-05:00,12.97641,5.359131,0.06765178,682.29315,2.875018,0.03304383,Con lluvia
2026-03-20 21:00:00+00:00,13.451447,4.959015,0.0550454,686.57935,2.211825,2026-03-20 16:00:00-05:00,12.046661,5.703644,0.10761669,682.1697,2.6144745,0.0550454,Con lluvia
2026-03-20 22:00:00+00:00,12.452911,5.124359,0.069931656,686.64935,2.0727086,2026-03-20 17:00:00-05:00,11.050079,5.880707,0.1347368,682.2072,2.4426322,0.069931656,Con lluvia
2026-03-20 23:00:00+00:00,11.263336,5.2066956,0.07610074,686.8875,1.806678,2026-03-20 18:00:00-05:00,9.919098,6.0680237,0.14571151,682.3925,2.0562532,0.07610074,Con lluvia
2026-03-21 00:00:00+00:00,10.185516,5.5122986,0.08046678,687.28375,1.6965697,2026-03-20 19:00:00-05:00,8.90918,6.2344666,0.15372834,682.7537,1.8924302,0.08046678,Con lluvia
2026-03-21 01:00:00+00:00,9.60495,5.6286316,0.0028661452,687.83936,1.675502,2026-03-20 20:00:00-05:00,8.529724,6.3195496,0.0055865385,683.2644,1.770878,0.0028661452,Con lluvia
2026-03-21 02:00:00+00:00,9.093292,5.5598755,0.0041071326,688.28687,1.5514742,2026-03-20 21:00:00-05:00,8.155304,6.154602,0.007792376,683.66656,1.6091772,0.0041071326,Con lluvia
2026-03-21 03:00:00+00:00,8.662384,5.4014893,0.0044703484,688.72565,1.5053593,2026-03-20 22:00:00-05:00,7.825012,5.8516846,0.009135343,684.0878,1.5138087,0.0044703484,Con lluvia
2026-03-21 04:00:00+00:00,8.105743,5.1903076,0.0044703484,688.51935,1.4671831,2026-03-20 23:00:00-05:00,7.367981,5.3948975,0.009134412,683.8769,1.4776841,0.0044703484,Con lluvia
2026-03-21 05:00:00+00:00,7.710785,4.991638,0.0044703484,688.46436,1.4383954,2026-03-21 00:00:00-05:00,7.113159,5.0512085,0.009134412,683.8022,1.4606661,0.0044703484,Con lluvia
2026-03-21 06:00:00+00:00,7.2729797,4.7263794,0.0044703484,687.8606,1.4093533,2026-03-21 01:00:00-05:00,6.791046,4.684387,0.009134412,683.20593,1.4300306,0.0044703484,Con lluvia
2026-03-21 07:00:00+00:00,6.4736023,4.4991455,0.0044703484,687.1325,1.507708,2026-03-21 02:00:00-05:00,6.0839844,4.4508057,0.009322539,682.4875,1.4673039,0.0044703484,Con lluvia
2026-03-21 08:00:00+00:00,5.9568176,4.095398,0.0044703484,686.7725,1.4084535,2026-03-21 03:00:00-05:00,5.58963,4.0670776,0.009506941,682.095,1.363632,0.0044703484,Con lluvia
2026-03-21 09:00:00+00:00,5.629303,3.68573,0.0044703484,686.7975,1.3193692,2026-03-21 04:00:00-05:00,5.274811,3.6886597,0.009506941,682.1128,1.253734,0.0044703484,Con lluvia
2026-03-21 10:00:00+00:00,5.2368164,3.264038,0.0044740736,687.14124,1.2959006,2026-03-21 05:00:00-05:00,4.974121,3.213745,0.009506941,682.45593,1.1972302,0.0044740736,Con lluvia
2026-03-21 11:00:00+00:00,4.6752625,2.7771606,0.0044740736,687.28876,1.31038,2026-03-21 06:00:00-05:00,4.4892273,2.7009888,0.009506941,682.58124,1.2121783,0.0044740736,Con lluvia
2026-03-21 12:00:00+00:00,4.8031006,2.797821,0.0044740736,687.8038,1.2360287,2026-03-21 07:00:00-05:00,4.6136475,2.623993,0.009506941,683.08374,1.1303291,0.0044740736,Con lluvia
